"taxon","n_species","collessI","sackinI","gamma","temp_mean","temp_sd","temp_skewness","temp_kurtosis","bs_mean","bs_sd","bs_skewness","bs_kurtosis","rs_mean","rs_sd","rs_skewness","rs_kutosis","bodysize_MRDa_cor","bodysize_MRDn_cor","bodysize_ED_cor","bodysize_ES_cor","bodysize_DivRate_cor","temp_MRDa_cor","temp_MRDn_cor","temp_ED_cor","temp_ES_cor","temp_DivRate_cor","temp_max_MRDa_cor","temp_max_MRDn_cor","temp_max_ED_cor","temp_max_ES_cor","temp_max_DivRate_cor","rangesize_MRDa_cor","rangesize_MRDn_cor","rangesize_ED_cor","rangesize_ES_cor","rangesize_DivRate_cor","bodysize_temp_cor","bodysize_tempmax_cor","bodysize_rangesize_cor","rangesize_temp_cor","rangesize_tempmax_cor","bodysize_MRDa_cor_p","bodysize_MRDn_cor_p","bodysize_ED_cor_p","bodysize_ES_cor_p","bodysize_DivRate_cor_p","temp_MRDa_cor_p","temp_MRDn_cor_p","temp_ED_cor_p","temp_ES_cor_p","temp_DivRate_cor_p","temp_max_MRDa_cor_p","temp_max_MRDn_cor_p","temp_max_ED_cor_p","temp_max_ES_cor_p","temp_max_DivRate_cor_p","rangesize_MRDa_cor_p","rangesize_MRDn_cor_p","rangesize_ED_cor_p","rangesize_ES_cor_p","rangesize_DivRate_cor_p","bodysize_temp_cor_p","bodysize_tempmax_cor_p","bodysize_rangesize_cor_p","rangesize_temp_cor_p","rangesize_tempmax_cor_p","richness_mean","richness_max","richness_median","richness_sd","richness_skewness","richness_kurtosis","richness_lat_cor","richness_temp0mya_cor","lat_pd_cor","lat_mpd_cor","lat_mntd_cor","temp_pd_cor","temp_mpd_cor","temp_mntd_cor","richness_pd_cor","richness_mpd_cor","richness_mntd_cor","lat_pd_cor_p","lat_mpd_cor_p","lat_mntd_cor_p","temp_pd_cor_p","temp_mpd_cor_p","temp_mntd_cor_p","richness_pd_cor_p","richness_mpd_cor_p","richness_mntd_cor_p","lat_bsm_cor","lat_bssd_cor","temp_bsm_cor","temp_bssd_cor","richness_bsm_cor","richness_bssd_cor","pd_bsm_cor","mpd_bsm_cor","mntd_bsm_cor","pd_bssd_cor","mpd_bssd_cor","mntd_bssd_cor","lat_bsm_cor_p","lat_bssd_cor_p","temp_bsm_cor_p","temp_bssd_cor_p","richness_bsm_cor_p","richness_bssd_cor_p","pd_bsm_cor_p","mpd_bsm_cor_p","mntd_bsm_cor_p","pd_bssd_cor_p","mpd_bssd_cor_p","mntd_bssd_cor_p","class"
"squamate_clade_48",21,-0.642876631449192,-0.481193600001649,-1.47457033798739,233.808729322665,28.8237605181887,-1.11821483357366,3.79733397184996,188.413542857143,35.6764471738509,-0.220530961252241,3.46859555411892,47.6666666666667,129.15739751688,3.03342274909852,11.0387969345575,-0.0202766679091756,-0.0202766679091756,0.258474576271186,0.0935462842242503,-0.0935462842242503,-0.0793910763832888,-0.0793910763832888,0.0752688211999871,0.022482894644152,-0.022482894644152,0.12888292923248,0.12888292923248,0.0492659289826179,-0.128874449987643,0.128874449987643,-0.0413144567757148,-0.0413144567757148,0.252699722073631,0.0813553638739023,-0.0813553638739023,0.0964483596328839,0.212071879726501,0.479830615501179,0.391706343415625,0.737236338924031,0.930482212775331,0.930482212775331,0.257925616984109,0.686713032942434,0.686713032942434,0.732291719519773,0.732291719519773,0.745737747623012,0.922938832667893,0.922938832667893,0.577676801996818,0.577676801996818,0.832053397272133,0.577702044506123,0.577702044506123,0.858873099613281,0.858873099613281,0.269088151054859,0.725910772566782,0.725910772566782,0.677490581911011,0.356067040395482,0.0277173286764557,0.0790772363445351,0.000137325890802865,0.076786950834808,5,0,0.395356883697289,6.01701556214512,43.7663651055767,-0.316077728145571,0.216526400485941,-0.11557833073475,-0.115577664893705,-0.115577950050207,0.0738423826976752,0.0738384294547092,0.0738409752475764,0.330711927699055,0.330710913520872,0.330714360038068,6.77211264839775e-40,6.77901889338917e-40,6.77606033258166e-40,3.48469322342609e-17,3.49819209312324e-17,3.48949324725017e-17,0,0,0,-0.406412436248808,0.23248853427229,0.136543712263431,-0.168214695950867,-0.774551346201095,0.798761950814625,0.855260710134717,0.85587900147034,0.839425943612915,-0.830005136156972,-0.835260612509769,-0.847317835915242,4.06138307131928e-14,2.74464020286768e-05,0.0146622160322181,0.00257723409220905,5.0084668371102e-65,6.29886651507325e-72,1.63533051692646e-92,8.74081109233985e-93,6.00081126829536e-86,2.26016282319398e-82,2.43862872525692e-84,3.97907667519137e-89,"squamate"
"squamate_clade_49",12,0.131024870771945,-0.0397546897546898,-0.335260622028892,213.775816547044,49.1353096488583,-2.05859174296678,6.88519454341408,1175.75716666667,387.581050091657,0.20732041527763,2.34781054673038,226.416666666667,304.163968439672,1.40960796846374,3.51311826305872,-0.050468886574015,-0.050468886574015,-0.428577427569596,-0.308646295574812,0.308646295574812,0.0971625413446944,0.0971625413446944,0.454236615806579,0.390854762438219,-0.390854762438219,0.163013505922847,0.163013505922847,-0.0842342604171208,0.0340521478281978,-0.0340521478281978,0.345466813670024,0.345466813670024,-0.415503260970359,-0.309866838689759,0.309866838689759,-0.0630473821504512,0.221062317417622,0.493871160178534,0.027972027972028,0.818634943160363,0.876220062480421,0.876220062480421,0.164500770588207,0.329014194277638,0.329014194277638,0.763873388561637,0.763873388561637,0.137959274614955,0.209017718745887,0.209017718745887,0.612712087781807,0.612712087781807,0.794653395074222,0.916329217890371,0.916329217890371,0.271390559806304,0.271390559806304,0.179181965547571,0.327005010215011,0.327005010215011,0.845663716050892,0.489903680672536,0.102705183346473,0.931234351201881,0.00112984737738671,0.207432484419481,6,0,0.752279905059245,4.09301891023122,20.1555361093926,-0.348823317649952,0.273317864208999,0.285636140419094,0.285696193236649,0.284183087471981,-0.229181497845322,-0.229236643408226,-0.228170181277585,-0.806838355947672,-0.806873097750194,-0.806064696907467,1.68003796655533e-242,1.31767372719731e-242,5.89320421975031e-240,1.72101925259069e-154,1.44674160069767e-154,4.1199392932984e-153,0,0,0,0.546317156561988,-0.359477671548496,-0.286609054933332,0.238866960497423,-0.448901525426919,0.383985008049744,0.327693646908314,0.366634631864526,0.0549954524687461,-0.299205791553433,-0.322139076821452,-0.108428294881618,1.39544128597768e-60,1.08654028411708e-24,6.81167343318936e-16,2.3208065446552e-11,4.16611195323483e-39,3.26237965009636e-28,1.47603063429474e-20,1.09268009780797e-25,0.129073004893961,3.0281195319041e-17,6.9699155518048e-20,0.00270875142647117,"squamate"
"squamate_clade_51",125,1.75205939473128,1.36980325576654,-0.841712295992261,227.656180566426,43.8245106857059,-0.875461254129655,3.04707193652464,329.458576,117.377192622158,1.26134001081415,4.95780439021017,42.232,128.085728348055,5.13323118258442,33.1363439316206,-0.139529339814212,-0.139529339814212,-0.0229546177526177,-0.0126057585610219,0.0126057585610219,0.0519274213791427,0.0519274213791427,-0.0726628607961806,-0.102611057514028,0.102611057514028,0.156015853295651,0.156015853295651,-0.1506957712983,-0.190473850037651,0.190473850037651,-0.114066305724051,-0.114066305724051,0.11545032847666,0.122426263478716,-0.122426263478716,0.226690244642924,0.308759223155053,0.159972362708391,-0.283567378750275,0.218015404485276,0.120682544598848,0.120682544598848,0.799421687166466,0.889034268195951,0.889034268195951,0.565208859881359,0.565208859881359,0.420647053098625,0.254824255490539,0.254824255490539,0.0823091308697221,0.0823091308697221,0.0934452314514303,0.0333629780821695,0.0333629780821695,0.205288861832596,0.205288861832596,0.199808218814202,0.173786093348646,0.173786093348646,0.0110157886612544,0.000459437305176559,0.0747374273640815,0.00135262773075232,0.0145877801977989,0.395168115719012,7,0,1.14407006721085,2.97723430521389,10.9360998252372,-0.347096123014273,0.274183893822638,0.286364248813244,0.283807541774852,0.145479147445352,-0.213602655663582,-0.211302033683461,-0.0944986373815382,-0.622736408692542,-0.61433752901118,-0.345405364104969,8.79614433148601e-244,2.66467468687586e-239,2.07959579798256e-62,5.44578588245869e-134,4.26194367847215e-131,3.58007290848375e-27,0,0,0,-0.479425447747241,-0.105326239136986,0.406037671421252,0.240153140195106,-0.0965776672530224,0.0407785308685759,0.197926874301457,0.213084484085005,0.177184734424863,0.237995310103966,0.237184658490743,0.252384267989249,9.34449513404824e-77,0.000126961358969114,1.6146509878792e-53,9.28900453518981e-19,0.000444080367197901,0.13881778418011,4.06520601244801e-13,5.22108765247748e-15,9.15774513930193e-11,1.92639524793571e-18,2.52896296556019e-18,1.29643130617723e-20,"squamate"
"squamate_clade_52",33,-0.0472427075732021,-0.0866873605700098,0.525687859059574,221.353349995342,51.4278904709963,-1.52126912139021,6.57472236434957,226.076145454545,95.1010524722949,0.810519689223777,2.76935156569418,3.63636363636364,5.27267829130854,3.21100366468968,12.512375566742,-0.215606068777353,-0.215606068777353,-0.279497923607664,-0.0448535589981162,0.0448535589981162,0.415508545931159,0.415508545931159,-0.657573258595516,-0.567029320468722,0.567029320468722,0.398571504386231,0.398571504386231,-0.593831665356671,-0.542369048203672,0.542369048203672,-0.110448595529036,-0.110448595529036,0.07521495287346,0.0411128913865288,-0.0411128913865288,0.0015894261335118,-0.0399665357719085,0.21847433353786,-0.217609088652562,0.0165525072381743,0.228187394481022,0.228187394481022,0.115195635713868,0.804247695148361,0.804247695148361,0.0161840991429753,0.0161840991429753,3.21025352303474e-05,0.000580060013544244,0.000580060013544244,0.0215923203019349,0.0215923203019349,0.000269333664830724,0.0011115718468219,0.0011115718468219,0.540609774501371,0.540609774501371,0.677404884370528,0.820295511302943,0.820295511302943,0.992995870183716,0.82522815748518,0.221908495198777,0.223790070808838,0.927153605098049,0.00838655074247903,4,0,0.110986880139162,16.7146312206734,356.51199213827,-0.045247620044996,0.0434431735336872,0.0190739480467899,0.019074160054627,0.0190758294853673,-0.0209197642776913,-0.0209196556619296,-0.0209186931376872,-0.440729969102633,-0.440729968180578,-0.440729921463107,0.0296674261305813,0.0296656126759554,0.0296513361711089,0.0170802138837827,0.0170807889312636,0.0170858855926298,0,0,0,-0.439655505817656,-0.354680071920125,0.272951376517893,0.105360463622031,0.172116010542541,0.190623108450341,-0.366214549938348,-0.376078914919852,-0.403205918618989,0.114673242909988,0.0998766954377312,0.0653514180024661,0.077414753118892,0.162442370163705,0.289153200069945,0.687355416260657,0.508897230930091,0.463647313253987,0.148255022812386,0.136814175869978,0.108531509203704,0.66120744285438,0.702912959868589,0.803211899384934,"squamate"
"squamate_clade_53",16,-0.129046529378624,-0.114399162928575,-1.27790132922559,218.161212189809,29.4474957972556,-0.865064859368201,2.48219569073946,422.5694625,245.588096083155,0.31834522380848,1.72419459569955,44.6875,59.2134204945692,2.39179605187465,8.70594685333235,-0.113730101404639,-0.113730101404639,-0.0879529139147677,0.000739100116930821,-0.000739100116930821,-0.0255704155978379,-0.0255704155978379,-0.166790803443385,-0.0487088187047052,0.0487088187047052,-0.307524099005511,-0.307524099005511,0.0850592646652244,0.175296049788332,-0.175296049788332,-0.330380258425095,-0.330380258425095,0.134715062810913,0.208734328091634,-0.208734328091634,0.309278685929075,0.419188306038415,0.556869145165862,0.22418976597077,0.604582574592023,0.67493582724645,0.67493582724645,0.746012388012001,0.997832504661877,0.997832504661877,0.925109725155356,0.925109725155356,0.536974978781394,0.857831084617142,0.857831084617142,0.246592726799225,0.246592726799225,0.754124361030107,0.516103191026875,0.516103191026875,0.211378732042044,0.211378732042044,0.618888108924393,0.437858725210952,0.437858725210952,0.2437678406533,0.106049717445344,0.0250486597020325,0.403875810109308,0.0131071317676769,0.0533969377548665,5,0,0.306508666642313,6.56958438029088,51.0909524717841,-0.176736992849672,0.0915184020393095,0.00936735080320663,0.00936735080320663,0.00936730509436127,0.00751630364757206,0.00751630364757206,0.00751630627520237,0.104421377913184,0.104421377913184,0.104421373853352,0.285592786645921,0.285592786645921,0.285595137582104,0.391543670351847,0.391543670351847,0.391543504780417,7.68379392614919e-33,7.68379392614919e-33,7.68383701770056e-33,0.0143675640806122,0.36532879205891,0.283028465999797,0.16569489840482,-0.324219870927309,-0.0783172945319348,-0.20260270609978,-0.20260270609978,-0.20251058255489,0.730096366419531,0.730096366419531,0.730338190724867,0.837596254374873,6.68851092726552e-08,3.75425740567949e-05,0.017304447002712,1.99266060590619e-06,0.263163903291113,0.00349412666088058,0.00349412666088058,0.00350936500582205,1.40554677868491e-35,1.40554677868491e-35,1.30073275089583e-35,"squamate"
"squamate_clade_54",19,0.0662293834987681,-0.0428477353399951,-2.10174818192684,193.454546372476,41.5024713359382,-0.739826557789598,2.58281887525336,367.365421052632,134.276120933411,1.24053382383088,4.51220147046576,6.10526315789474,11.5849266858185,3.32247109662975,13.2924105828243,0.0466488951914045,0.0466488951914045,-0.375606370501441,-0.331572798344179,0.331572798344179,0.208156522411694,0.208156522411694,-0.207231121139122,-0.323633282800246,0.323633282800246,0.227961767839517,0.227961767839517,-0.341356217804069,-0.421465890821973,0.421465890821973,0.0405875726347393,0.0405875726347393,-0.0105536392325929,0.00963593147323698,-0.00963593147323698,-0.256489444693527,-0.196281128945241,-0.104388601410187,-0.205843791770895,0.0967148257534644,0.849594478668223,0.849594478668223,0.11302364387744,0.165509842696076,0.165509842696076,0.392462647401049,0.392462647401049,0.394617837838229,0.176494617144188,0.176494617144188,0.347913478219716,0.347913478219716,0.152628729097372,0.0723025223573668,0.0723025223573668,0.868964774474101,0.868964774474101,0.965797107793519,0.96876982598205,0.96876982598205,0.28915691420626,0.42060863786637,0.670622512679162,0.397860973755828,0.69367280832953,0.00815572824497961,6,0,0.149672745715257,22.5107590687626,597.391351415822,-0.0487607636490253,0.0372142062903917,-0.0244577477575117,-0.0244577106874159,-0.0244589989350313,0.0223203183831693,0.0223206438355586,0.0223198456493645,0.441175033442873,0.441175099791006,0.441174580936965,0.00529626537532327,0.00529633450039478,0.00529393276673886,0.0109375906953063,0.0109364283703262,0.0109392792186033,0,0,0,-0.164787086921205,0.156726006469745,0.70254727793477,-0.527879115077394,0.0761943529584783,0.0702525914892392,0.427934622408164,0.442949872317222,0.357863456165891,-0.0663173537650078,-0.0807069682611888,-0.0312817706438716,0.351691419230991,0.376066337937397,3.62480542743031e-06,0.00133399749192592,0.668439280281584,0.69298633304721,0.0115797627290653,0.00870299797293155,0.0377080469045012,0.709416410203773,0.650017784623155,0.860590411370913,"squamate"
"squamate_clade_55",66,1.12324647550322,0.920842901213171,-3.10423948530708,208.594820543244,32.444660966565,-0.131352295042341,1.84199518148516,357.755992424242,107.304475828852,1.33672880947612,5.33057400185979,9.86363636363636,21.5298621694372,4.88355087272097,30.1512800358051,-0.162815816771001,-0.162815816771001,-0.12834810945805,-0.0921545900225602,0.0921545900225602,-0.150038821402826,-0.150038821402826,0.0186167436488006,0.00558606721935406,-0.00558606721935406,-0.113599762796086,-0.113599762796086,-0.0044088768604788,-0.00426261080349609,0.00426261080349609,0.0356831128619344,0.0356831128619344,0.120925844492398,0.123314137846875,-0.123314137846875,0.299547881814213,0.347904715291745,0.444099096451713,0.166479729653452,0.303841803511434,0.191489853402703,0.191489853402703,0.304402703508949,0.461772669967973,0.461772669967973,0.229188298771882,0.229188298771882,0.882053767154117,0.964494159835016,0.964494159835016,0.363772458296689,0.363772458296689,0.971973143017361,0.972902588868683,0.972902588868683,0.776071122618231,0.776071122618231,0.333448547038573,0.323917755789439,0.323917755789439,0.014548235451918,0.00420456217741622,0.000187528626966017,0.18155227683745,0.0131308460725551,0.0486266061398784,8,0,0.376812127687187,11.2374533865744,159.009370399412,-0.133069639605587,0.0703622985201488,0.0194763053377056,0.0155162821695574,0.0209002281108633,-0.00223780352961777,0.00108162684108801,-0.00292762545982591,-0.209303058847292,-0.190656263773529,-0.144028102757128,0.0263928981195481,0.0769171477491963,0.0171839183669525,0.798649572159104,0.901870823760434,0.738582738638894,1.30630421784779e-128,1.20305032350379e-106,3.41262189333967e-61,0.429576061526855,0.461862063695509,-0.334554818316043,-0.244433733601719,0.243352122427587,0.300804969405129,0.138597195367777,0.133593833612555,0.205727598137594,0.168426765026392,0.174430439304105,0.317755024954979,1.0630820025115e-07,8.1758501486867e-09,5.01927264361932e-05,0.00348800717084396,0.003640185300374,0.000289657633250512,0.101208893221275,0.114265954065051,0.0143901990245452,0.0458860338786295,0.0385746052569338,0.000123263996550151,"squamate"
"squamate_clade_56",728,3.56504061318384,3.16419532722341,-4.81463295665816,220.71129301287,53.948057773836,-2.19852082228138,12.4062574327753,256.5705,155.835192754144,2.81714156161536,14.3340500108543,31.7458791208791,84.8706920608667,4.84993029931431,31.2239454058316,-0.189348840090297,-0.189348840090297,0.166715615927136,0.144644712897939,-0.144644712897939,-0.0475038135951206,-0.0475038135951206,0.0296359028491026,0.0231202368665117,-0.0231202368665117,-0.119623567452294,-0.119623567452294,0.106466371416343,0.0943004648755785,-0.0943004648755785,-0.132104548026787,-0.132104548026787,0.160623711141465,0.146947502319899,-0.146947502319899,-0.0777040481227021,0.0314484695820689,0.191026356588796,-0.186983862418702,0.222801344865828,2.75233300986229e-07,2.75233300986229e-07,6.30333014297114e-06,9.18257840708032e-05,9.18257840708032e-05,0.201081140273776,0.201081140273776,0.425264964081598,0.533961389111327,0.533961389111327,0.00124123115650231,0.00124123115650231,0.00408019354597031,0.0110170688088017,0.0110170688088017,0.000358352382675581,0.000358352382675581,1.36936652545164e-05,7.06217838625978e-05,7.06217838625978e-05,0.0363272072347291,0.397491986929706,2.14802009252696e-07,3.88917958676329e-07,1.28427412854364e-09,1.66361468031084,28,0,3.03259358252034,2.45465003898246,10.5332183775277,-0.661508339003953,0.581840520947786,0.427333505185001,0.375602930204883,0.468698130369801,-0.36102960266102,-0.316938791966069,-0.397847273107217,-0.646009347803173,-0.535783388932625,-0.702751110023191,0,0,0,0,4.19359831380914e-301,0,0,0,0,-0.0706546234542569,0.226148834548672,0.196275198218712,-0.0409313900576851,0.0716636476237655,0.725932520712436,0.0587095734128594,0.100694454944716,0.0836212825114376,0.121778490883651,0.396085745392921,0.0357569852392243,1.05993336869909e-05,3.58624060974571e-46,5.47356455009663e-35,0.0107871324425981,7.9089369812339e-06,0,0.000253691229814754,3.27068440279117e-10,1.83295799098595e-07,2.73129617089399e-14,6.94942385865744e-146,0.0259474556885376,"squamate"
"squamate_clade_57",525,7.12197575380226,6.42691769883607,-5.88630842057834,227.497064951135,35.3210684312431,-1.16931061775938,4.72933507178244,210.081137236084,87.6450006272129,1.59766895786028,7.17937719241298,20.7961904761905,54.4672881796316,5.11419628448905,33.5963250141239,-0.184899314479934,-0.184899314479934,0.177246638042328,0.17063088989422,-0.17063088989422,-0.250848290261341,-0.250848290261341,0.0956284625978775,0.0989329962923983,-0.0989329962923983,-0.237250143234218,-0.237250143234218,0.125595796162361,0.11992945511856,-0.11992945511856,0.191875486124179,0.191875486124179,-0.0354662991113032,-0.0355437966969933,0.0355437966969933,-0.0830137278904715,-0.00417742836843929,0.208532782220989,-0.357318664629204,-0.00845638553673826,2.16708649028866e-05,2.16708649028866e-05,4.73639060977262e-05,9.07390520741378e-05,9.07390520741378e-05,6.43520538938894e-09,6.43520538938894e-09,0.0290710761756325,0.0239265636793632,0.0239265636793632,4.23475093460171e-08,4.23475093460171e-08,0.00408827309683883,0.0061296498038307,0.0061296498038307,1.03293009470899e-05,1.03293009470899e-05,0.419180912714878,0.418164684945747,0.418164684945747,0.0582858601720586,0.924217155757747,1.57638674036195e-06,3.90287489648674e-17,0.847303245960226,0.797260906363007,25,0,2.99220263087249,4.53572017862429,24.6373836990252,-0.197330791760658,0.207746833104025,0.0395910037832552,0.0373870580306699,0.0552927763649291,-0.0677461338640737,-0.0654159374394888,-0.0791274845405217,-0.343642203098595,-0.33876533996891,-0.388509990028137,6.33514357703974e-06,2.01367497013971e-05,2.82959622348971e-10,1.06289588201459e-14,8.33105864500655e-14,1.65236942861454e-19,0,0,0,0.0594815452275621,-0.0931653103003588,-0.128239232996514,0.2545568592999,-0.268505397103503,0.397806525242991,0.190825750936583,0.182123356727448,0.179191615946768,-0.409598142110323,-0.407591303063006,-0.403083501142844,0.0440944899039233,0.00159227979246675,1.33378695561217e-05,2.08510021562837e-18,2.24337629510626e-20,9.45595801148092e-45,7.37433969597536e-11,5.27706002903828e-10,1.00259576377461e-09,1.3722388067607e-47,4.25188668738535e-47,5.24380778669293e-46,"squamate"
"squamate_clade_58",7,0.455735657218918,0.1,1.08149831964587,254.377801466961,10.8484455004207,-0.4942579185732,2.75177941089548,207.527714285714,52.6854525732809,1.42079477130595,3.94539361732757,12.4285714285714,25.0057136328023,2.02084504872044,5.12181467024607,-0.392952623996688,-0.392952623996688,0.581914373962646,0.181848241863327,-0.181848241863327,0.343137254901961,0.343137254901961,-0.333469471110434,-0.333469471110434,0.333469471110434,0.0490196078431373,0.0490196078431373,0.0476384958729191,-0.142915487618757,0.142915487618757,-0.581189649649613,-0.581189649649613,0.675925925925926,0.453703703703704,-0.453703703703704,-0.336816534854304,0.149696237713024,0.454620604658317,-0.00952769917458382,0.581189649649613,0.383190823068429,0.383190823068429,0.170495231825182,0.696363833630328,0.696363833630328,0.451151960779511,0.451151960779511,0.464828966873147,0.464828966873147,0.464828966873147,0.916881676559096,0.916881676559096,0.919218114718564,0.759849268893924,0.759849268893924,0.171157614722027,0.171157614722027,0.0955390267563458,0.306531894132394,0.306531894132394,0.460076749672138,0.748705596966511,0.305431151061249,0.983826009657675,0.171157614722027,0.00530891744248673,4,0,0.0825837407136582,21.5299048708714,677.713799283025,-0.0348470839973939,0.0244980360852958,0.0182315679556213,0.0182315679556213,0.0182315679556213,-0.0194569935461968,-0.0194569935461968,-0.0194569935461968,-0.218723338566235,-0.218723338566235,-0.218723338566235,0.0376677906249027,0.0376677906249027,0.0376677906249027,0.026542615281835,0.026542615281835,0.026542615281835,1.48790387456405e-140,1.48790387456405e-140,1.48790387456405e-140,0,0,0.866025403784439,-0.866025403784439,-0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,1,1,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"squamate"
"squamate_clade_59",235,0.953275500009187,0.834067078253782,-3.20515397937829,199.483681191937,58.6281959218822,-0.873125820964074,3.34047870828763,284.594381385281,123.721737810588,1.22030615652589,4.83036843015921,27.8553191489362,87.680779814827,6.4787706611755,54.8899496755384,-0.162725681802635,-0.162725681802635,-0.102670378596081,-0.0775734832389815,0.0775734832389815,-0.286288771011437,-0.286288771011437,0.183761195854715,0.178260179861226,-0.178260179861226,-0.288812067923429,-0.288812067923429,0.136217788604286,0.135583402277102,-0.135583402277102,-0.0515515671137275,-0.0515515671137275,-0.106325043209203,-0.103539483558728,0.103539483558728,-0.100421681441554,0.0652161908247951,0.299841141645211,-0.0810022991284015,0.309827618381659,0.0132741903575307,0.0132741903575307,0.119683243133745,0.240239053534416,0.240239053534416,9.84796827219742e-06,9.84796827219742e-06,0.00508380344638012,0.00659933844812111,0.00659933844812111,8.15075005219718e-06,8.15075005219718e-06,0.0385693092507781,0.0394915635691283,0.0394915635691283,0.435517876770085,0.435517876770085,0.107004065499022,0.116566896018277,0.116566896018277,0.128047368468048,0.323704286040351,3.48975447174681e-06,0.220023295931235,1.56997434941538e-06,0.48403477725629,15,0,1.00191941124974,2.55943430356611,12.5779275780253,-0.290782721486154,0.368141917720705,0.149956640936157,0.150120471159783,0.149095284957385,-0.160972943648383,-0.160919360073083,-0.162695414386776,-0.513330902835296,-0.511352260742355,-0.51320711416284,3.08226191382816e-66,2.22063802338232e-66,1.71732673228235e-65,3.57246424891121e-76,4.00937998446051e-76,8.56771227239484e-78,0,0,0,-0.334306614199901,-0.372151520452372,0.359107464090431,0.269162626411565,-0.0515347240788467,0.269960768655076,0.400202701984734,0.41424626025965,0.343700509450767,0.0507567810727658,0.0479989847317622,0.0637247892190642,2.09738632765939e-48,2.01047513390146e-60,4.28662939399145e-56,2.39672110159877e-31,0.0285232831447572,1.57246360979587e-31,1.97013153662544e-70,8.089619836107e-76,3.09533433496868e-51,0.0310126171730501,0.0413922771209876,0.00674874136940033,"squamate"
"squamate_clade_60",35,0.274869173356246,0.24929430482342,-1.4090581506216,257.658996476673,21.602605358041,-1.36675992310182,4.68830258838812,266.861422857143,100.608955995139,0.579884590839968,2.29986140633733,3.74285714285714,4.88300086821532,3.10614234859984,13.6738605133858,0.0220523294843448,0.0220523294843448,0.415802055854471,0.341769519860149,-0.341769519860149,-0.126648240339372,-0.126648240339372,-0.23897033095187,-0.126604475306171,0.126604475306171,0.100150509631213,0.100150509631213,-0.138359939640363,-0.142164133500128,0.142164133500128,0.0917377183986514,0.0917377183986514,0.0656730737245401,-0.0140102557279019,0.0140102557279019,-0.30891120596133,-0.143794388018979,0.140043637016816,-0.34590244936971,0.232637245497218,0.899937433844702,0.899937433844702,0.0129835212369107,0.0444872353746662,0.0444872353746662,0.468466097340925,0.468466097340925,0.166802935243121,0.468621059089794,0.468621059089794,0.567035578682441,0.567035578682441,0.427985077873046,0.415267232731404,0.415267232731404,0.600191828627832,0.600191828627832,0.707792882301397,0.936333173942808,0.936333173942808,0.0709773534656878,0.409883018821667,0.422329825556347,0.0418126511354769,0.178672447306703,0.00615526659998461,7,0,0.153322588515095,29.1283665988194,955.310820135726,-0.0498724850605279,0.0580738079697938,0.0172347623659382,0.0286127604951001,-0.0162175206329319,-0.0195926730421259,-0.0324469124993586,0.0206127878560856,-0.334638131408246,-0.585787367502583,0.334580549286094,0.0494379183840346,0.00110498741410294,0.0644849309496836,0.0255060974873936,0.000215847141720877,0.018774830762092,0,0,0,0.43599206979221,0.579619665700321,-0.496012645963092,-0.446925088364903,0.531664592248536,0.101185890493946,0.140749148694665,0.135073779795687,0.42905788876277,0.162315550510783,0.132803632236095,0.183881952326901,0.0425195428522846,0.00469559682625031,0.0188871211895994,0.0370414978982488,0.0108793909127035,0.654114708406509,0.532129296707614,0.548954427010856,0.0463084682439429,0.470482223198904,0.555751554179163,0.412696398067029,"squamate"
